,sex,age,geo_niv_0,geo_niv_1,geo_niv_2,region,icd10_niv_0,icd10_nom_niv_0,icd10_niv_1,icd10_nom_niv_1,icd10_niv_2,icd10_nom_niv_2,icd10_niv_3,maladies,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
69,F,TOTAL,FR,FR6,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC,Accidents ,42.41,37.75,40.49,42.89,38.48,39.2,41.1,37.6,38.2,37.7,41.9,38.5,44.6,44.6,46.1,44.7,49.1,51.0,44.2,44.7,44.4,44.2
70,F,TOTAL,FR,FR6,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC,Accidents ,44.08,38.98,36.09,38.91,36.79,41.3,39.1,40.4,38.8,40.9,42.2,40.9,48.3,47.8,47.5,47.5,53.8,56.1,53.4,48.9,50.5,53.3
71,F,TOTAL,FR,FR6,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC,Accidents ,55.07,43.8,49.53,53.89,49.58,52.4,46.8,52.4,44.2,44.5,45.9,54.7,60.8,54.8,65.0,64.7,61.9,66.0,63.7,57.4,61.1,55.3
72,F,TOTAL,FR,FR7,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC,Accidents ,37.06,33.35,33.45,33.69,34.42,34.3,33.4,30.7,31.4,31.2,35.8,33.4,42.1,40.1,41.8,40.6,44.9,42.9,41.3,40.0,41.9,43.6
73,F,TOTAL,FR,FR7,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC,Accidents ,45.09,39.46,42.01,43.23,44.75,43.8,47.4,47.7,41.3,41.3,42.0,47.3,50.5,46.6,55.4,58.4,57.2,60.6,53.9,59.7,52.4,51.3
74,F,TOTAL,FR,FR8,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC,Accidents ,42.96,37.27,41.44,43.56,38.95,42.0,42.5,38.9,37.9,38.7,41.5,38.8,47.0,47.1,48.0,52.0,55.9,55.4,43.4,51.9,48.7,53.0
75,F,TOTAL,FR,FR8,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC,Accidents ,42.11,40.9,41.41,40.62,39.02,37.3,39.0,38.4,38.3,35.2,39.3,37.4,44.5,43.6,45.3,42.8,49.0,47.2,46.4,43.6,48.8,45.2
76,F,TOTAL,FR,FR8,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC,Accidents ,36.12,25.16,41.45,34.49,35.41,45.3,31.2,37.3,47.3,38.7,40.0,39.4,55.3,45.1,40.2,57.7,49.8,48.9,41.5,44.6,47.8,52.7
77,F,TOTAL,,,FR91,,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC,Accidents ,: ,,,25.97,26.11,20.5,19.3,15.6,19.1,20.9,16.2,15.9,21.3,18.9,17.7,,,,,,,
78,F,TOTAL,,,FR92,,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC,Accidents ,: ,,,12.45,17.1,16.5,16.0,15.5,19.2,13.7,13.2,19.0,17.7,15.0,19.5,,,,,,,
79,F,TOTAL,,,FR93,,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC,Accidents ,: ,,,17.3,15.0,15.4,21.0,17.0,12.8,19.9,22.6,19.3,18.0,19.9,15.1,,,,,,,
80,F,TOTAL,,,FR94,,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC,Accidents ,: ,,,16.43,13.75,16.5,14.5,17.0,15.8,17.5,16.8,14.0,14.2,18.1,13.6,,,,,,,
81,F,TOTAL,FR,FR,FR,France,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,20.32,17.95,18.35,18.88,18.18,19.4,19.1,19.0,18.7,18.9,19.9,19.1,25.5,22.9,23.7,,,,,,,
82,F,TOTAL,FR,FR1,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,13.48,11.82,12.32,12.62,12.72,14.0,12.6,13.4,13.9,14.0,14.0,13.7,23.9,18.3,18.4,18.4,12.3,12.3,11.3,11.6,12.7,12.1
83,F,TOTAL,FR,FR2,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,22.83,18.77,19.8,18.78,18.51,18.7,19.0,19.4,18.1,14.6,22.1,21.7,22.7,21.4,22.3,19.0,14.4,14.4,13.8,12.8,13.1,14.1
84,F,TOTAL,FR,FR2,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,19.18,17.09,17.24,17.07,16.49,17.4,20.9,17.7,17.9,16.7,18.4,18.6,23.9,18.7,21.4,20.7,10.9,14.9,13.0,12.0,12.1,12.8
85,F,TOTAL,FR,FR2,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,19.76,15.33,15.48,18.23,16.07,17.9,19.2,21.9,15.7,17.2,19.1,17.9,21.3,22.4,21.8,20.0,11.9,12.4,12.1,13.4,15.1,10.0
86,F,TOTAL,FR,FR2,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,22.09,20.26,19.18,21.35,18.53,20.2,20.0,19.6,18.7,22.4,22.5,21.6,34.4,27.7,29.3,26.8,15.3,15.3,15.0,14.7,14.1,14.8
87,F,TOTAL,FR,FR2,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,24.41,21.78,17.85,24.94,21.94,21.6,23.8,19.5,20.5,18.3,20.2,18.2,22.1,20.8,22.5,25.4,19.0,16.6,16.1,17.8,16.9,16.1
88,F,TOTAL,FR,FR2,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,25.31,23.52,24.04,23.42,22.69,23.1,25.7,26.9,26.3,24.6,25.8,22.9,36.5,29.2,30.1,32.4,17.0,15.8,16.1,14.6,16.3,15.3
89,F,TOTAL,FR,FR3,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,18.2,18.86,19.8,19.95,17.78,18.8,18.3,19.5,18.3,17.9,18.5,19.5,22.0,20.9,22.7,23.9,14.9,14.3,12.5,12.9,12.7,12.6
90,F,TOTAL,FR,FR4,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,22.58,17.61,16.81,18.37,18.78,19.5,20.8,20.5,18.6,17.8,18.9,19.6,22.1,24.4,21.4,20.9,12.1,11.0,11.3,11.9,12.2,11.9
91,F,TOTAL,FR,FR4,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,21.57,16.13,18.74,17.21,16.33,16.9,15.8,15.6,16.0,16.8,19.5,15.9,24.9,20.4,21.5,21.8,12.8,12.7,13.0,15.7,11.0,11.4
92,F,TOTAL,FR,FR4,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,24.83,23.35,19.18,23.72,19.59,21.6,24.1,19.4,22.9,21.1,20.2,22.7,25.4,26.2,26.7,28.0,16.7,14.3,12.9,15.0,17.2,12.8
93,F,TOTAL,FR,FR5,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,18.24,15.75,17.72,16.68,15.74,20.6,17.3,18.3,18.9,18.6,20.2,18.4,27.2,20.3,23.4,22.8,15.0,13.1,15.3,15.8,15.5,14.3
94,F,TOTAL,FR,FR5,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,26.71,22.93,22.72,24.81,23.81,25.1,23.5,22.1,23.5,24.6,24.6,23.0,26.3,26.9,27.0,30.5,19.2,17.4,20.2,18.5,16.7,16.6
95,F,TOTAL,FR,FR5,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,25.76,22.52,25.72,20.61,22.1,21.8,22.0,21.6,22.8,22.5,22.5,21.0,28.9,26.7,23.7,27.2,16.8,18.0,15.2,17.8,16.8,15.2
96,F,TOTAL,FR,FR6,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,22.35,20.28,23.26,24.07,21.45,22.1,22.1,22.6,21.4,21.9,23.4,20.6,27.1,25.1,27.1,26.2,17.7,18.0,15.4,15.5,13.0,15.3
97,F,TOTAL,FR,FR6,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,24.88,21.58,20.98,22.84,19.93,24.8,21.8,24.0,24.0,25.1,26.2,23.8,30.2,29.2,29.0,27.4,17.8,19.3,17.7,15.1,16.6,16.9
98,F,TOTAL,FR,FR6,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,32.78,22.56,27.52,31.39,27.66,29.6,28.6,31.5,27.2,28.9,31.0,30.1,37.5,32.2,41.0,39.5,18.5,22.8,20.6,18.4,20.5,18.1
99,F,TOTAL,FR,FR7,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,18.62,17.95,16.13,17.83,17.21,18.0,17.3,16.3,16.5,17.1,18.6,18.4,23.5,21.4,23.4,22.2,13.8,13.0,13.8,11.9,13.0,13.3
100,F,TOTAL,FR,FR7,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,25.75,21.79,23.72,22.62,23.96,27.0,28.1,27.6,24.6,22.2,24.4,28.0,30.9,25.7,35.2,35.9,19.3,17.4,16.2,16.8,15.7,16.8
101,F,TOTAL,FR,FR8,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,24.65,18.95,23.0,23.52,20.48,23.3,24.0,21.2,19.9,22.1,21.4,21.1,25.6,28.8,27.4,31.4,17.0,16.4,13.6,16.0,13.3,15.5
102,F,TOTAL,FR,FR8,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,24.27,22.28,24.58,23.47,22.84,21.2,22.2,21.7,21.9,21.3,23.9,22.4,26.5,26.2,27.1,24.4,17.4,16.0,14.5,13.6,15.6,13.6
103,F,TOTAL,FR,FR8,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,23.68,14.98,25.6,16.01,24.85,29.0,17.8,25.1,24.6,23.0,28.7,22.4,35.3,28.2,25.1,21.9,16.4,14.3,14.3,14.4,16.7,11.5
104,F,TOTAL,,,FR91,,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,: ,,,16.18,12.21,8.8,11.3,10.5,11.9,13.6,7.7,7.3,11.7,10.1,8.4,,,,,,,
105,F,TOTAL,,,FR92,,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,: ,,,7.66,13.3,7.6,9.4,9.4,9.4,7.5,7.6,10.9,8.1,7.7,9.7,,,,,,,
106,F,TOTAL,,,FR93,,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,: ,,,8.24,4.17,5.1,11.4,8.0,4.6,6.6,10.8,8.1,7.4,10.0,8.1,,,,,,,
107,F,TOTAL,,,FR94,,A-R_V-Y,Toutes causes de mortalite,V_Y_OTH,Causes externes de morbidite et mortalite ,V_Y_OTH,Accidents ,ACC_OTH,Autres accidents ,: ,,,8.56,7.23,8.0,7.8,9.8,6.8,9.1,8.3,7.6,8.0,12.1,5.3,,,,,,,
108,F,TOTAL,FR,FR,FR,France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,17.13,16.19,16.49,17.85,17.76,16.8,17.1,16.6,15.0,15.2,15.6,15.0,18.1,16.4,16.4,,,,,,,
109,F,TOTAL,FR,FR1,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,12.52,11.95,12.43,13.61,14.2,13.5,13.5,14.0,13.2,12.7,13.7,12.5,17.4,14.8,15.6,16.3,11.7,11.8,12.7,15.2,17.7,17.0
110,F,TOTAL,FR,FR2,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,21.82,19.93,21.99,20.82,19.38,20.3,18.7,19.4,15.9,17.5,15.4,15.0,21.4,19.7,18.4,16.2,13.4,9.9,12.4,15.7,16.0,16.0
111,F,TOTAL,FR,FR2,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,20.29,18.31,18.26,16.96,20.57,19.1,21.8,17.8,19.4,17.5,19.4,18.7,18.2,19.8,19.5,20.9,12.4,12.9,13.5,14.4,14.9,13.4
112,F,TOTAL,FR,FR2,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,16.95,15.75,17.05,17.92,18.28,17.8,15.2,17.1,13.2,14.5,15.3,13.7,18.3,14.1,17.8,15.7,14.0,11.8,12.5,13.3,14.5,15.6
113,F,TOTAL,FR,FR2,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,19.84,16.5,16.76,18.55,16.4,16.5,18.2,16.4,15.5,14.8,18.3,14.4,19.3,16.1,15.5,15.6,11.9,12.7,12.3,15.3,16.0,14.8
114,F,TOTAL,FR,FR2,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,21,17.58,19.42,18.9,15.9,17.9,17.1,17.0,14.4,15.9,14.5,16.6,16.2,18.7,14.6,15.8,12.7,14.1,15.0,13.5,15.5,13.4
115,F,TOTAL,FR,FR2,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,25.66,22.69,24.39,26.5,26.94,21.2,27.0,20.4,18.5,20.2,18.3,18.4,23.8,22.2,21.9,20.2,15.7,15.5,14.1,16.7,17.4,17.4
116,F,TOTAL,FR,FR3,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,17.96,19.05,21.0,22.06,20.5,20.0,21.2,18.6,16.4,16.0,15.9,14.9,14.7,15.2,13.2,14.3,11.4,11.3,11.7,13.6,13.7,14.2
117,F,TOTAL,FR,FR4,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,21.83,17.53,21.3,22.45,20.35,18.3,19.9,19.1,16.7,16.2,18.0,15.7,15.4,17.2,13.7,15.7,10.1,11.1,10.6,13.1,10.8,12.8
118,F,TOTAL,FR,FR4,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,18.36,20.71,16.54,19.1,19.38,20.1,17.1,18.6,12.1,13.6,15.1,15.4,17.2,17.1,17.1,14.9,12.4,10.1,12.1,13.4,15.2,11.6
119,F,TOTAL,FR,FR4,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,20.67,18.35,19.69,18.88,19.59,19.6,16.8,18.1,14.4,17.7,15.2,18.1,19.5,14.4,13.2,17.9,13.4,15.9,13.4,13.4,13.5,13.3
120,F,TOTAL,FR,FR5,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,14.74,11.53,13.64,15.45,13.53,14.1,13.7,14.1,13.6,12.3,14.6,14.3,15.3,14.4,13.5,14.3,10.7,11.3,13.0,12.8,17.2,13.3
121,F,TOTAL,FR,FR5,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,14.38,16.83,17.35,17.74,17.96,17.0,17.2,15.2,13.8,13.9,15.5,15.0,17.6,15.6,17.7,17.6,12.9,13.4,13.4,14.1,14.8,14.7
122,F,TOTAL,FR,FR5,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,17.92,15.41,18.48,17.79,17.31,17.6,16.0,17.4,15.7,13.6,14.9,13.8,17.0,15.6,16.6,17.5,12.1,13.3,16.6,14.9,19.4,12.8
123,F,TOTAL,FR,FR6,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,18.24,17.24,18.74,20.57,19.86,17.0,19.0,18.5,15.6,15.5,16.3,16.8,20.8,18.6,18.7,17.6,14.3,17.0,15.5,18.5,17.9,18.8
124,F,TOTAL,FR,FR6,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,18.23,14.21,15.7,17.86,16.99,15.6,14.9,14.9,15.9,13.2,13.5,14.4,18.8,15.0,15.9,14.7,14.1,13.6,13.4,15.4,17.1,16.3
125,F,TOTAL,FR,FR6,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,21.24,16.79,21.49,21.97,21.92,20.5,24.2,19.8,22.2,20.8,18.0,18.1,24.4,18.3,21.8,23.0,18.5,14.9,21.7,16.5,20.3,21.6
126,F,TOTAL,FR,FR7,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,15.13,14.92,15.61,17.46,16.71,14.9,15.6,15.7,13.2,13.3,14.6,13.1,16.4,15.7,14.3,16.0,11.7,13.2,12.3,14.6,15.0,15.4
127,F,TOTAL,FR,FR7,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,21.76,19.23,20.72,25.62,23.38,20.1,21.6,20.1,18.4,15.5,17.3,15.8,19.9,18.1,15.2,21.4,16.0,15.6,18.3,15.4,14.7,13.3
128,F,TOTAL,FR,FR8,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,15.35,15.13,15.29,17.21,18.04,18.6,16.8,16.7,14.1,18.5,12.8,14.6,19.4,15.2,18.5,18.5,12.4,12.8,16.1,16.8,14.1,16.3
129,F,TOTAL,FR,FR8,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,21.09,19.12,19.0,21.92,20.23,17.0,19.0,18.5,16.2,16.7,17.5,17.8,21.6,18.2,19.2,21.3,15.0,15.7,14.9,17.7,22.1,21.2
130,F,TOTAL,FR,FR8,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,12.43,23.37,17.07,21.56,18.64,15.1,12.7,16.7,15.5,17.7,24.0,12.2,8.3,12.7,17.9,13.2,14.1,12.8,11.3,9.8,18.2,18.3
131,F,TOTAL,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,: ,,,15.75,17.27,18.8,18.1,15.2,17.0,18.7,18.8,15.9,22.2,18.9,19.1,,,,,,,
132,F,TOTAL,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,: ,,,10.53,16.62,26.0,18.4,18.3,18.3,18.8,19.8,20.0,18.7,22.2,26.3,,,,,,,
133,F,TOTAL,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,: ,,,9.88,15.84,12.9,14.0,9.8,17.4,19.9,25.5,24.4,32.7,28.8,22.0,,,,,,,
134,F,TOTAL,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B,Certaines maladies infectieuses et parasitaires ,: ,,,11.11,9.09,9.6,7.8,8.1,12.8,28.1,11.0,8.6,8.3,8.9,6.4,,,,,,,
135,F,TOTAL,FR,FR,FR,France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B_OTH,Autres certaines maladies infectieuses et parasitaires ,15.39,14.5,14.53,15.87,15.62,14.7,14.9,14.0,12.5,12.4,12.5,11.9,14.9,12.8,12.5,,,,,,,
136,F,TOTAL,FR,FR1,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B_OTH,Autres certaines maladies infectieuses et parasitaires ,10.6,10.02,10.21,11.34,11.79,10.9,11.2,10.8,9.9,9.5,10.2,8.7,13.4,10.7,11.5,11.8,8.3,8.5,9.0,8.9,9.0,9.2
137,F,TOTAL,FR,FR2,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B_OTH,Autres certaines maladies infectieuses et parasitaires ,19.34,17.17,19.8,18.92,16.91,18.8,16.6,17.5,14.1,15.0,13.4,12.4,18.4,17.3,14.4,13.4,10.9,8.9,10.2,12.1,12.1,11.9
138,F,TOTAL,FR,FR2,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B_OTH,Autres certaines maladies infectieuses et parasitaires ,19.58,16.99,16.53,15.44,18.53,17.9,20.7,16.3,17.5,15.9,18.2,17.3,16.0,16.8,15.7,18.3,10.8,11.3,11.3,11.9,12.4,9.6
139,F,TOTAL,FR,FR2,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,A_B_OTH,Autres certaines maladies infectieuses et parasitaires ,14.04,13.56,14.96,15.82,15.86,15.8,12.9,14.5,11.0,11.6,12.7,11.4,15.3,10.5,13.5,12.2,10.8,9.5,10.0,10.3,10.1,11.7
