,sex,age,geo_niv_0,geo_niv_1,nom_geo_niv_1,geo_niv_2,region,icd10_niv_0,icd10_nom_niv_1,icd10_niv_1,icd10_nom_niv_1.1,icd10_niv_2,icd10_nom_niv_2,icd10_niv_3,maladies,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
64,F,TOTAL,FR,FR5,Ouest  ,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,0.47,0.65,0.42,0.36,0.48,0.5,0.9,0.6,0.4,0.5,0.6,0.4,0.4,0.6,1.0,0.7,0.3,0.2,0.1,0.3,0.3,0.1
65,F,TOTAL,FR,FR5,Ouest  ,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,0.75,0.22,0.43,0.76,0.54,0.4,0.4,0.8,0.6,1.0,0.8,0.8,0.5,1.2,0.7,0.7,0.2,0.4,0.4,0.1,0.6,0.6
66,F,TOTAL,FR,FR6,Sud-Ouest  ,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,0.63,0.46,1.04,0.88,1.18,1.0,1.1,1.3,1.6,1.8,1.2,1.3,1.1,1.5,1.4,1.5,0.4,0.4,0.3,0.4,0.6,0.3
67,F,TOTAL,FR,FR6,Sud-Ouest  ,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,1.29,1.04,0.79,0.86,1.0,0.8,1.0,0.8,1.3,1.2,1.1,0.9,1.2,1.5,2.2,1.8,0.5,0.4,0.2,0.6,0.8,0.8
68,F,TOTAL,FR,FR6,Sud-Ouest  ,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,0.26,0.26,1.05,1.05,0.26,0.8,1.3,1.8,0.8,1.1,1.3,1.1,1.9,0.8,0.5,1.4,0.3,0.5,,0.3,0.5,0.8
69,F,TOTAL,FR,FR7,Centre-Est  ,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,0.6,0.63,0.58,0.55,0.74,0.9,0.6,1.1,0.9,1.2,1.0,0.9,0.8,1.0,1.2,1.1,0.3,0.2,0.2,0.7,0.4,0.4
70,F,TOTAL,FR,FR7,Centre-Est  ,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,0.85,0.57,0.86,1.57,1.58,0.9,1.3,0.4,1.0,0.3,0.9,0.6,0.7,1.3,0.6,1.2,,0.4,0.7,0.1,0.1,
71,F,TOTAL,FR,FR8,Mediterranee ,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,1.31,1.25,0.84,0.99,1.29,1.2,1.5,1.2,1.1,1.3,0.8,1.5,1.3,1.7,1.9,1.7,0.5,0.8,1.2,0.9,1.3,1.1
72,F,TOTAL,FR,FR8,Mediterranee ,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,1.11,1.23,1.2,1.44,1.63,1.7,1.7,1.9,1.5,1.9,1.8,2.1,2.3,1.7,2.7,2.1,0.7,0.3,0.6,1.0,0.9,0.5
73,F,TOTAL,FR,FR8,Mediterranee ,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,0.59,2.4,1.83,4.31,1.24,2.5,0.6,1.3,,4.6,3.3,2.7,0.7,1.4,5.0,1.5,,0.8,0.8,0.8,0.8,
74,F,TOTAL,,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,,,,1.28,1.26,1.3,0.8,1.7,0.4,,1.7,0.9,1.3,1.8,0.4,,,,,,,
75,F,TOTAL,,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,,,,0.48,0.95,1.9,0.9,0.9,,0.9,0.9,1.0,1.9,1.9,1.0,,,,,,,
76,F,TOTAL,,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,,,,4.94,0.83,,,0.9,0.9,,2.0,1.0,1.1,,1.2,,,,,,,
77,F,TOTAL,,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B15-B19_B942,Hepatite virale et sequelles d'hepatite virale,,,,0.23,1.4,0.2,0.9,1.0,1.2,0.7,1.3,,0.8,1.0,0.3,,,,,,,
78,F,TOTAL,FR,FR1,ile de France,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.42,0.53,0.73,0.63,0.65,0.9,0.7,0.9,1.4,1.2,1.2,1.6,1.5,1.4,1.4,1.6,1.4,1.3,1.8,4.5,6.2,5.9
79,F,TOTAL,FR,FR2,Bassin Parisien ,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.15,0.15,0.29,0.29,0.15,,,0.3,,0.1,,0.1,0.3,0.3,0.3,,,,0.4,1.2,1.6,0.9
80,F,TOTAL,FR,FR2,Bassin Parisien ,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.2,0.3,0.2,0.3,0.41,0.1,0.1,0.2,0.1,0.7,0.1,0.2,0.4,0.3,0.5,0.2,0.4,0.3,0.4,1.0,1.3,1.6
81,F,TOTAL,FR,FR2,Bassin Parisien ,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.31,0.42,0.31,0.31,0.32,0.2,0.3,0.2,0.4,0.2,0.2,0.3,0.3,0.2,0.5,0.9,0.4,0.2,0.2,1.1,1.5,1.1
82,F,TOTAL,FR,FR2,Bassin Parisien ,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.08,0.08,0.08,0.3,0.3,0.5,0.4,0.3,0.2,0.7,0.4,0.3,0.6,0.6,0.4,0.2,0.5,0.4,0.8,1.9,1.7,1.1
83,F,TOTAL,FR,FR2,Bassin Parisien ,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.39,,0.39,0.13,0.13,0.1,0.1,0.1,0.3,0.3,0.7,0.4,,0.8,,0.3,0.1,0.7,0.3,1.2,2.1,1.5
84,F,TOTAL,FR,FR2,Bassin Parisien ,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],,0.35,0.36,0.24,0.24,0.1,0.4,0.5,0.5,0.2,0.2,0.4,0.2,0.1,0.5,0.4,0.5,0.5,,1.4,1.2,1.8
85,F,TOTAL,FR,FR3,Nord - Pas-de-Calais ,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.09,0.05,0.14,0.1,0.05,0.1,0.1,0.3,0.1,0.1,0.2,0.1,0.1,0.1,0.3,0.0,0.1,0.4,0.3,0.7,0.6,0.8
86,F,TOTAL,FR,FR4,Est  ,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.25,0.17,0.33,0.08,0.25,,0.1,0.2,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.4,0.7,0.9,0.8
87,F,TOTAL,FR,FR4,Est  ,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],,0.31,0.21,0.21,0.11,0.1,0.2,0.3,0.2,0.1,0.1,0.3,0.5,0.1,0.4,0.2,0.3,0.7,0.5,0.2,1.2,0.7
88,F,TOTAL,FR,FR4,Est  ,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],,0.5,0.5,0.17,0.67,0.2,,0.3,0.3,0.5,0.2,0.5,0.5,,,0.4,0.2,0.4,0.4,0.7,0.5,0.2
89,F,TOTAL,FR,FR5,Ouest  ,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.21,0.05,0.21,0.48,0.22,0.2,0.3,0.1,0.5,0.2,0.5,0.5,0.4,0.2,0.4,0.4,0.5,0.3,0.3,1.2,1.6,1.2
90,F,TOTAL,FR,FR5,Ouest  ,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.12,0.18,0.24,0.18,0.06,0.2,0.1,0.1,0.1,0.1,0.6,0.2,0.4,0.6,0.3,0.5,0.3,0.3,0.2,1.2,0.7,1.3
91,F,TOTAL,FR,FR5,Ouest  ,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.21,0.22,0.43,0.22,0.11,0.3,0.1,0.4,0.1,0.3,,0.9,0.5,0.2,0.8,0.6,0.4,0.4,0.7,2.3,1.9,1.3
92,F,TOTAL,FR,FR6,Sud-Ouest  ,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.29,0.17,0.46,0.18,0.24,0.4,0.5,0.8,0.4,0.5,0.8,0.9,0.8,1.0,0.8,0.3,0.7,1.3,1.1,3.8,3.2,4.6
93,F,TOTAL,FR,FR6,Sud-Ouest  ,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.19,,0.13,0.13,1.0,0.1,0.3,0.4,0.1,0.8,0.4,0.4,0.5,0.7,0.3,0.5,0.5,0.4,0.6,1.2,2.9,3.2
94,F,TOTAL,FR,FR6,Sud-Ouest  ,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],,,,0.26,0.26,0.3,,0.3,0.3,0.3,,0.3,0.3,0.8,0.5,0.8,0.3,,0.8,0.8,1.6,1.3
95,F,TOTAL,FR,FR7,Centre-Est  ,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.12,0.18,0.3,0.18,0.31,0.3,0.3,0.4,0.2,0.2,0.4,0.2,0.4,0.3,0.1,0.5,0.4,0.4,0.2,1.2,1.8,1.6
96,F,TOTAL,FR,FR7,Centre-Est  ,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],,0.14,0.43,0.29,0.14,0.1,0.1,0.3,0.4,0.3,0.3,0.1,0.4,0.4,0.4,0.3,0.7,0.3,0.4,1.3,0.9,1.2
97,F,TOTAL,FR,FR8,Mediterranee ,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.21,0.28,0.35,0.43,0.21,0.6,0.3,0.5,0.6,1.1,0.6,1.0,0.7,0.8,1.2,1.2,1.0,0.8,0.9,2.9,2.2,2.7
98,F,TOTAL,FR,FR8,Mediterranee ,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],0.61,0.5,0.7,0.43,0.51,0.6,0.7,1.0,1.2,1.1,1.5,1.5,1.6,1.6,1.5,1.1,1.6,1.5,2.1,6.0,7.3,7.5
99,F,TOTAL,FR,FR8,Mediterranee ,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],,,,0.62,0.62,,0.6,1.3,1.9,0.7,2.0,1.4,,1.4,0.7,0.7,3.0,2.3,1.5,4.5,6.8,4.6
100,F,TOTAL,,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],,,,1.28,2.53,1.3,2.5,3.0,1.3,5.1,4.3,3.4,3.5,3.1,5.8,,,,,,,
101,F,TOTAL,,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],,,,1.44,1.9,1.9,0.9,1.4,1.4,1.9,2.4,2.9,1.9,3.9,2.9,,,,,,,
102,F,TOTAL,,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],,,,4.94,4.17,4.3,9.6,4.5,10.1,10.4,13.7,14.2,15.8,16.6,9.3,,,,,,,
103,F,TOTAL,,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,A_B,Certaines maladies infectieuses et parasitaires ,B20-B24,Maladies dues au virus de l'immunodeficience humaine [VIH],,,,0.23,1.4,,,0.5,0.2,0.5,0.5,,,0.5,0.8,,,,,,,
104,F,TOTAL,FR,FR1,ile de France,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,164.33,163.79,159.1,162.36,163.63,164.5,166.6,164.2,160.7,163.2,166.5,165.4,168.8,167.6,167.0,165.1,167.9,169.3,168.7,168.9,170.7,166.6
105,F,TOTAL,FR,FR2,Bassin Parisien ,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,226.74,216.04,233.56,221.26,222.56,219.3,231.9,213.4,206.5,205.4,202.1,209.1,194.1,201.9,205.6,201.2,197.0,190.6,191.3,179.9,184.3,176.4
106,F,TOTAL,FR,FR2,Bassin Parisien ,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,218.7,211.59,204.4,212.72,219.71,207.6,205.9,216.8,207.0,200.8,194.4,193.7,198.0,194.6,191.8,178.9,182.0,184.1,183.8,174.3,186.1,181.6
107,F,TOTAL,FR,FR2,Bassin Parisien ,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,222.72,226.22,206.48,210.28,218.16,217.8,207.6,213.5,204.3,209.2,205.4,199.9,210.2,197.3,208.0,200.0,195.2,188.8,195.6,197.8,189.7,187.8
108,F,TOTAL,FR,FR2,Bassin Parisien ,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,239.77,222.95,232.39,226.0,228.59,230.2,229.4,222.6,220.7,215.2,210.8,213.9,217.3,217.0,213.1,214.3,208.5,207.1,203.6,211.5,212.8,210.8
109,F,TOTAL,FR,FR2,Bassin Parisien ,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,236.52,243.38,241.63,236.8,235.31,231.7,227.5,228.5,221.5,217.4,214.2,213.5,209.6,205.6,213.6,200.2,208.8,205.4,200.5,205.7,204.4,193.2
110,F,TOTAL,FR,FR2,Bassin Parisien ,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,267.28,250.94,249.15,244.86,254.74,241.2,237.3,245.6,229.8,234.4,236.5,219.2,235.2,231.6,229.3,225.3,231.2,220.7,231.1,222.4,229.0,221.7
111,F,TOTAL,FR,FR3,Nord - Pas-de-Calais ,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,222.34,213.34,205.66,212.72,212.79,212.1,209.6,210.7,201.5,201.6,205.4,198.6,204.9,201.0,197.6,197.1,194.9,193.1,194.3,195.3,195.0,192.5
112,F,TOTAL,FR,FR4,Est  ,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,235.15,237.99,221.09,228.28,217.25,217.5,211.7,220.5,205.5,211.5,205.7,208.5,197.6,200.5,187.4,188.2,191.6,192.4,188.7,191.4,183.3,190.7
113,F,TOTAL,FR,FR4,Est  ,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,215.01,202.16,193.24,212.27,189.28,192.4,189.4,189.0,185.4,185.8,183.0,183.7,191.4,185.2,183.1,195.9,184.7,190.4,185.1,190.4,191.0,183.7
114,F,TOTAL,FR,FR4,Est  ,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,210.84,205.19,206.7,210.85,206.96,204.8,204.4,189.5,187.9,196.2,197.2,192.0,198.2,189.3,188.8,190.5,193.7,188.9,177.1,194.0,182.4,172.9
115,F,TOTAL,FR,FR5,Ouest  ,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,215.85,211.24,204.92,208.27,205.46,204.7,199.8,199.3,191.3,197.7,198.8,199.3,197.7,201.1,183.7,199.0,197.1,194.3,196.7,197.9,200.3,190.8
116,F,TOTAL,FR,FR5,Ouest  ,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,231.8,228.97,229.31,226.61,221.13,219.4,218.1,213.2,213.8,211.9,207.9,207.6,206.5,215.0,210.9,206.0,204.0,197.6,198.6,202.1,202.9,199.9
117,F,TOTAL,FR,FR5,Ouest  ,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,251.76,251.2,256.15,254.97,240.5,236.3,236.0,235.4,216.7,230.7,227.0,222.0,226.7,230.1,235.0,226.5,221.0,209.9,210.4,220.6,216.9,209.0
118,F,TOTAL,FR,FR6,Sud-Ouest  ,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,241.99,236.03,225.67,222.63,223.39,227.9,217.8,218.8,224.1,216.0,220.0,216.4,220.2,222.1,213.4,212.7,217.1,212.4,213.3,210.3,216.2,212.8
119,F,TOTAL,FR,FR6,Sud-Ouest  ,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,213.16,220.05,198.97,212.28,220.61,209.5,211.9,217.7,206.7,209.0,207.2,203.1,205.5,204.0,211.7,210.3,206.8,207.8,204.9,203.3,200.8,202.8
120,F,TOTAL,FR,FR6,Sud-Ouest  ,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,270.65,265.18,257.63,259.24,262.53,276.5,288.8,262.3,268.6,274.8,265.7,268.8,249.3,280.5,252.2,255.0,271.5,247.2,254.3,239.3,241.3,253.2
121,F,TOTAL,FR,FR7,Centre-Est  ,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,192.74,190.77,187.58,183.64,177.71,187.8,191.5,187.9,179.7,180.9,185.3,177.6,180.4,184.1,183.1,187.7,182.6,176.4,176.4,187.8,183.0,180.3
122,F,TOTAL,FR,FR7,Centre-Est  ,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,261.03,255.4,249.21,259.36,241.99,237.4,247.9,245.2,242.6,247.5,239.0,234.6,240.4,241.9,234.0,232.5,233.8,237.7,223.9,225.2,224.9,236.3
123,F,TOTAL,FR,FR8,Mediterranee ,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,230.03,228.18,223.89,232.98,214.92,222.2,220.7,218.1,213.4,210.3,216.0,215.7,210.0,203.1,216.7,208.1,208.5,211.9,208.4,211.2,213.9,206.4
124,F,TOTAL,FR,FR8,Mediterranee ,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,230.05,217.39,219.86,220.11,208.43,198.5,215.8,215.9,213.7,215.6,214.6,211.2,214.8,214.7,208.3,210.5,209.5,204.1,209.7,214.9,207.8,208.0
125,F,TOTAL,FR,FR8,Mediterranee ,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,218.49,227.07,226.74,213.11,233.61,248.2,226.6,226.8,233.9,206.8,206.2,217.9,217.2,212.0,199.5,203.9,224.7,212.8,212.1,225.4,231.5,199.3
126,F,TOTAL,,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,,,,129.41,124.23,128.6,118.0,108.4,130.1,123.1,119.3,102.0,115.2,111.1,120.6,,,,,,,
127,F,TOTAL,,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,,,,98.17,165.73,152.0,158.7,169.0,142.7,134.2,142.2,131.2,145.2,127.5,132.1,,,,,,,
128,F,TOTAL,,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,,,,49.42,49.18,46.3,42.9,58.1,45.9,46.4,43.2,51.8,45.4,48.7,51.1,,,,,,,
129,F,TOTAL,,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,C_D,Tumeurs,C00-D48,Tumeurs,,,,103.23,91.62,93.1,81.8,92.5,92.6,90.0,94.0,85.1,88.0,81.6,78.7,,,,,,,
130,F,TOTAL,FR,FR1,ile de France,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,D,Maladies du sang et des organes hematopoeetiques et certains troubles du systeme immunitaire,D50-D89,Maladies du sang et des organes hematopoeetiques et certains troubles du systeme immunitaire,2.33,2.46,2.54,2.68,2.8,2.9,2.7,3.0,2.6,2.7,2.6,2.5,3.5,3.3,3.2,3.5,3.7,4.0,3.7,4.6,4.0,3.6
131,F,TOTAL,FR,FR2,Bassin Parisien ,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,D,Maladies du sang et des organes hematopoeetiques et certains troubles du systeme immunitaire,D50-D89,Maladies du sang et des organes hematopoeetiques et certains troubles du systeme immunitaire,4.65,3.2,3.93,4.95,5.39,4.8,3.8,5.5,3.2,2.9,3.9,3.1,3.1,3.1,5.0,5.7,5.8,6.0,5.5,5.2,6.3,4.5
